x,velocity_cm_s
-1.349715099715102617e+00,1.303839826284129799e+01
-1.346153846153849365e+00,1.284218453880012589e+01
-1.342592592592596112e+00,1.265901549447364971e+01
-1.339031339031341972e+00,1.246633470452186998e+01
-1.335470085470088719e+00,1.228316566019536538e+01
-1.331908831908835467e+00,1.208695193615422170e+01
-1.328347578347581326e+00,1.191519698657802451e+01
-1.324786324786328073e+00,1.178420666111014725e+01
-1.321225071225074821e+00,1.166870689280335682e+01
-1.317663817663820680e+00,1.162468109876643041e+01
-1.314102564102567428e+00,1.158527529546174151e+01
-1.310541310541314175e+00,1.154369537887130548e+01
-1.306980056980060034e+00,1.151162720790615879e+01
-1.303418803418806782e+00,1.147955903694095525e+01
-1.299857549857553529e+00,1.141678151581422185e+01
-1.296296296296299388e+00,1.135264517388387162e+01
-1.292735042735046136e+00,1.131650054050787446e+01
-1.289173789173791995e+00,1.123605834893420763e+01
-1.285612535612538743e+00,1.116186673305715260e+01
-1.282051282051285490e+00,1.106321634271513688e+01
-1.278490028490031349e+00,1.095097774433702398e+01
-1.274928774928778097e+00,1.083602150435170586e+01
-1.271367521367524844e+00,1.070802058465170603e+01
-1.267806267806270704e+00,1.061670782664918988e+01
-1.264245014245017451e+00,1.052865623857532285e+01
-1.260683760683764199e+00,1.047049870818085537e+01
-1.257122507122510058e+00,1.044767051868022634e+01
-1.253561253561256805e+00,1.042402703669745279e+01
-1.250000000000003553e+00,1.042348350837598048e+01
-1.246438746438749412e+00,1.044875757532311411e+01
-1.242877492877496159e+00,1.050256687914604470e+01
-1.239316239316242907e+00,1.054604914486152722e+01
-1.235754985754988766e+00,1.060040197700590170e+01
-1.232193732193735514e+00,1.060284785445239208e+01
-1.228632478632482261e+00,1.061072901511333555e+01
-1.225071225071228120e+00,1.059741257123795322e+01
-1.221509971509974868e+00,1.059632551459503702e+01
-1.217948717948721615e+00,1.064089483695342153e+01
-1.214387464387467475e+00,1.070448765056234208e+01
-1.210826210826214222e+00,1.078166867220733138e+01
-1.207264957264960969e+00,1.086700261867399320e+01
-1.203703703703706829e+00,1.095505420674786023e+01
-1.200142450142453576e+00,1.104038815321450784e+01
-1.196581196581199436e+00,1.111756917485949714e+01
-1.193019943019946183e+00,1.118116198846840348e+01
-1.189458689458692930e+00,1.122573131082678799e+01
-1.185897435897438790e+00,1.124584185872019759e+01
-1.182336182336185537e+00,1.121486074439791025e+01
-1.178774928774932285e+00,1.120779487621915393e+01
-1.175213675213678144e+00,1.117681376189688081e+01
-1.171652421652424891e+00,1.117572670525395040e+01
-1.168091168091171639e+00,1.119556548898665937e+01
-1.164529914529917498e+00,1.122464425418391443e+01
-1.160968660968664246e+00,1.130861937984694521e+01
-1.157407407407410993e+00,1.140645447770680221e+01
-1.153846153846156852e+00,1.150972485878106966e+01
-1.150284900284903600e+00,1.159478704108701663e+01
-1.146723646723650347e+00,1.180105603907486511e+01
-1.143162393162396206e+00,1.226821863135567980e+01
-1.139601139601142954e+00,1.287044801151522222e+01
-1.136039886039889701e+00,1.361671239685733781e+01
-1.132478632478635561e+00,1.489590630137490734e+01
-1.128917378917382308e+00,1.658899702267183329e+01
-1.125356125356129056e+00,1.850167318583194742e+01
-1.121794871794874915e+00,2.075024985164428415e+01
-1.118233618233621662e+00,2.302301352776083831e+01
-1.114672364672367522e+00,2.528626545825213157e+01
-1.111111111111114269e+00,2.792862839295032984e+01
-1.107549857549861017e+00,3.067263112375854917e+01
-1.103988603988606876e+00,3.331771170006393845e+01
-1.100427350427353623e+00,3.577826441123927736e+01
-1.096866096866100371e+00,3.808282449416027760e+01
-1.093304843304846230e+00,4.046130442879761802e+01
-1.089743589743592977e+00,4.276070099266490843e+01
-1.086182336182339725e+00,4.502368115899548684e+01
-1.082621082621085584e+00,4.739183405552539341e+01
-1.079059829059832332e+00,4.961540841855129003e+01
-1.075498575498579079e+00,5.161858204723180421e+01
-1.071937321937324938e+00,5.343641251830003114e+01
-1.068376068376071686e+00,5.486915317362543476e+01
-1.064814814814818433e+00,5.619998226868018776e+01
-1.061253561253564293e+00,5.744004213405383297e+01
-1.057692307692311040e+00,5.867194907460581987e+01
-1.054131054131057788e+00,5.983890438074531204e+01
-1.050569800569803647e+00,6.095150685474041552e+01
-1.047008547008550394e+00,6.207470813100368900e+01
-1.043447293447297142e+00,6.335634791296777024e+01
-1.039886039886043001e+00,6.461950773200277354e+01
-1.036324786324789748e+00,6.574298077242676186e+01
-1.032763532763535608e+00,6.673655054402573228e+01
-1.029202279202282355e+00,6.768283335165909875e+01
-1.025641025641029103e+00,6.841197659487573901e+01
-1.022079772079774962e+00,6.890713089571087835e+01
-1.018518518518521709e+00,6.913840219648513141e+01
-1.014957264957268457e+00,6.912562928093120718e+01
-1.011396011396014316e+00,6.883674397808393053e+01
-1.007834757834761064e+00,6.876798764542131437e+01
-1.004273504273507811e+00,6.868265369895465255e+01
-1.000712250712253670e+00,6.854378221282581762e+01
-9.971509971510004178e-01,6.837990842391056390e+01
-9.935897435897471652e-01,6.818070529410147174e+01
-9.900284900284930245e-01,6.799862330641785491e+01
-9.864672364672397720e-01,6.782605306435949899e+01
-9.829059829059865194e-01,6.767658277596250116e+01
-9.793447293447323787e-01,6.783936950823486711e+01
-9.757834757834791262e-01,6.778121197784039964e+01
-9.722222222222258736e-01,6.756950769663811229e+01
-9.686609686609717329e-01,6.723007425989655417e+01
-9.650997150997184804e-01,6.678872926288431700e+01
-9.615384615384652278e-01,6.627129030086999251e+01
-9.579772079772110871e-01,6.574597017819471034e+01
-9.544159544159578346e-01,6.537283798552365965e+01
-9.508547008547045820e-01,6.483773435306238753e+01
-9.472934472934504413e-01,6.429447779577949973e+01
-9.437321937321971888e-01,6.350500290888261645e+01
-9.401709401709430480e-01,6.250925902399788470e+01
-9.366096866096897955e-01,6.139421067255626951e+01
-9.330484330484365429e-01,6.118495226880046545e+01
-9.294871794871824022e-01,6.033297162493757781e+01
-9.259259259259291497e-01,5.855237284388823582e+01
-9.223646723646758971e-01,5.630216559311158164e+01
-9.188034188034217564e-01,5.342635724435333344e+01
-9.152421652421685039e-01,5.033069168957112538e+01
-9.116809116809152513e-01,4.675536239111491454e+01
-9.081196581196611106e-01,4.299550522752856807e+01
-9.045584045584078581e-01,4.072518742885853271e+01
-9.009971509971546055e-01,3.699631137959450200e+01
-8.974358974359004648e-01,3.226190793565969273e+01
-8.938746438746472123e-01,2.665948976237947932e+01
-8.903133903133939597e-01,2.082743087328930187e+01
-8.867521367521398190e-01,1.523452444563430674e+01
-8.831908831908865665e-01,1.041234117778638790e+01
-8.796296296296333139e-01,4.985210888171721422e+00
-8.760683760683791732e-01,3.720081390960672252e-02
-8.725071225071259207e-01,-4.290371681424574035e+00
-8.689458689458726681e-01,-7.962177256937025049e+00
-8.653846153846185274e-01,-1.054230619882997644e+01
-8.618233618233652749e-01,-1.227969447832455785e+01
-8.582621082621111341e-01,-1.271968065453317820e+01
-8.547008547008578816e-01,-1.178617076245375017e+01
-8.511396011396046291e-01,-1.230469678111096243e+01
-8.475783475783504883e-01,-1.260499617870860334e+01
-8.440170940170972358e-01,-1.262945495317352140e+01
-8.404558404558439832e-01,-1.237725781202370001e+01
-8.368945868945898425e-01,-1.192205284281466504e+01
-8.333333333333365900e-01,-1.131302935863706693e+01
-8.297720797720833374e-01,-1.051594507523998345e+01
-8.262108262108291967e-01,-1.067547063758367187e+01
-8.226495726495759442e-01,-9.842513484971306070e+00
-8.190883190883226916e-01,-8.213287341444015510e+00
-8.155270655270685509e-01,-5.962808326506674916e+00
-8.119658119658152984e-01,-3.301421900557912181e+00
-8.084045584045620458e-01,-5.965532088936811306e-01
-8.048433048433079051e-01,2.033852102732794265e+00
-8.012820512820546526e-01,4.518048295890906729e+00
-7.977207977208014000e-01,6.835109530205102146e+00
-7.941595441595472593e-01,8.810563214491978101e+00
-7.905982905982940068e-01,1.027428498413969749e+01
-7.870370370370407542e-01,1.115779027064633055e+01
-7.834757834757866135e-01,1.143417442210039781e+01
-7.799145299145333610e-01,1.114393029844953276e+01
-7.763532763532801084e-01,1.011122648770661669e+01
-7.727920227920259677e-01,1.030635315510487260e+01
-7.692307692307727152e-01,1.063736190286405758e+01
-7.656695156695185744e-01,1.109338216455526549e+01
-7.621082621082653219e-01,1.158038354056874653e+01
-7.585470085470120694e-01,1.193693811943576577e+01
-7.549857549857579286e-01,1.225952217821257761e+01
-7.514245014245046761e-01,1.251824165921975407e+01
-7.478632478632514236e-01,1.266200490024158398e+01
-7.443019943019972828e-01,1.274054474269020432e+01
-7.407407407407440303e-01,1.280359402797765256e+01
-7.371794871794907777e-01,1.288322092706914646e+01
-7.336182336182366370e-01,1.299573128960797419e+01
-7.300569800569833845e-01,1.314248393639775259e+01
-7.264957264957301319e-01,1.330989065940238447e+01
-7.229344729344759912e-01,1.346860092926394259e+01
-7.193732193732227387e-01,1.359198185823163385e+01
-7.158119658119694861e-01,1.367459816309109044e+01
-7.122507122507153454e-01,1.371101456062780244e+01
-7.086894586894620929e-01,1.369579576762738782e+01
-7.051282051282088403e-01,1.366508641746581532e+01
-7.015669515669546996e-01,1.361616886853590813e+01
-6.980056980057014471e-01,1.350746320424715918e+01
-6.944444444444481945e-01,1.338054934119008976e+01
-6.908831908831940538e-01,1.330010714961642293e+01
-6.873219373219408013e-01,1.325309194981156224e+01
-6.837606837606866605e-01,1.322999199615018995e+01
-6.801994301994334080e-01,1.322401318461430719e+01
-6.766381766381801555e-01,1.318949913620264169e+01
-6.730769230769260147e-01,1.312318868098650171e+01
-6.695156695156727622e-01,1.302453829064448598e+01
-6.659544159544195097e-01,1.287724211553324949e+01
-6.623931623931653689e-01,1.271282479829656609e+01
-6.588319088319121164e-01,1.244812650575350688e+01
-6.552706552706588639e-01,1.208858252111853915e+01
-6.517094017094047231e-01,1.168745861989314960e+01
-6.481481481481514706e-01,1.116295378970004037e+01
-6.445868945868982181e-01,1.050066453002096978e+01
-6.410256410256440773e-01,9.729669606053192865e+00
-6.374643874643908248e-01,8.920627699584358083e+00
-6.339031339031375722e-01,8.102617575811692063e+00
-6.303418803418834315e-01,7.302000358325216212e+00
-6.267806267806301790e-01,6.242120131510105807e+00
-6.232193732193769264e-01,5.559448559776896559e+00
-6.196581196581227857e-01,5.277085596786960764e+00
-6.160968660968695332e-01,5.408075922254866441e+00
-6.125356125356162806e-01,5.915731374483229388e+00
-6.089743589743621399e-01,6.672051033772035566e+00
-6.054131054131088874e-01,7.682198419175037429e+00
-6.018518518518547467e-01,8.861926640868446725e+00
-5.982905982906014941e-01,1.003839369263317849e+01
-5.947293447293482416e-01,1.113305973202066923e+01
-5.911680911680941009e-01,1.206113434088565839e+01
-5.876068376068408483e-01,1.277587408358402854e+01
-5.840455840455875958e-01,1.323053552447164805e+01
-5.804843304843334550e-01,1.331831534838477182e+01
-5.769230769230802025e-01,1.303676767787696633e+01
-5.733618233618269500e-01,1.299138306303640888e+01
-5.698005698005728092e-01,1.293648670257061895e+01
-5.662393162393195567e-01,1.285359863355046173e+01
-5.626780626780663042e-01,1.269352954288530100e+01
-5.591168091168121634e-01,1.245410531728938963e+01
-5.555555555555589109e-01,1.219864700621087650e+01
-5.519943019943056584e-01,1.193394871366784571e+01
-5.484330484330515176e-01,1.163065991030228474e+01
-5.448717948717982651e-01,1.130372762495393602e+01
-5.413105413105450125e-01,1.090803900694297113e+01
-5.377492877492908718e-01,1.052131860623583748e+01
-5.341880341880376193e-01,1.014003348874314270e+01
-5.306267806267843667e-01,9.760650720375480205e+00
-5.270655270655302260e-01,9.418499642026702645e+00
-5.235042735042769735e-01,9.146191952983457440e+00
-5.199430199430237209e-01,8.953239398870948662e+00
-5.163817663817695802e-01,8.804856167116838606e+00
-5.128205128205163277e-01,8.682018766470562809e+00
-5.092592592592621870e-01,8.601848339057625026e+00
-5.056980056980089344e-01,8.599130697450419802e+00
-5.021367521367556819e-01,8.645874133094565650e+00
-4.985754985755015412e-01,8.690986983774394048e+00
-4.950142450142482886e-01,8.740719825186488379e+00
-4.914529914529950361e-01,8.756210382347632049e+00
-4.878917378917408953e-01,8.797518534777353238e+00
-4.843304843304876428e-01,8.799149119741684899e+00
-4.807692307692343903e-01,8.815726733545730553e+00
-4.772079772079802495e-01,8.839098451367817688e+00
-4.736467236467269970e-01,8.902691264976709817e+00
-4.700854700854737445e-01,8.979872286621684907e+00
-4.665242165242196037e-01,9.065206233088346721e+00
-4.629629629629663512e-01,9.153257821162213759e+00
-4.594017094017130987e-01,9.238591767628861362e+00
-4.558404558404589579e-01,9.315772789273850663e+00
-4.522792022792057054e-01,9.379365602882771213e+00
-4.487179487179524529e-01,9.423934925241141514e+00
-4.451566951566983121e-01,9.444045473134551116e+00
-4.415954415954450596e-01,9.434261963348561153e+00
-4.380341880341918070e-01,9.430729029259182994e+00
-4.344729344729376663e-01,9.409531424722885617e+00
-4.309116809116844138e-01,9.409531424722885617e+00
-4.273504273504302731e-01,9.409531424722885617e+00
-4.237891737891770205e-01,9.409531424722885617e+00
-4.202279202279237680e-01,9.409531424722885617e+00
-4.166666666666696273e-01,9.409531424722885617e+00
-4.131054131054163747e-01,9.409531424722885617e+00
-4.095441595441631222e-01,9.409531424722885617e+00
-4.059829059829089815e-01,9.409531424722885617e+00
-4.024216524216557289e-01,9.409531424722885617e+00
-3.988603988604024764e-01,9.430729029259182994e+00
-3.952991452991483357e-01,9.434261963348561153e+00
-3.917378917378950831e-01,9.444045473134551116e+00
-3.881766381766418306e-01,9.423934925241141514e+00
-3.846153846153876898e-01,9.379365602882771213e+00
-3.810541310541344373e-01,9.315772789273850663e+00
-3.774928774928811848e-01,9.217394163092549775e+00
-3.739316239316270440e-01,9.128527282536524012e+00
-3.703703703703737915e-01,9.051889789212978599e+00
-3.668091168091205390e-01,9.011396929265416134e+00
-3.632478632478663982e-01,8.970904069317867879e+00
-3.596866096866131457e-01,8.935846492584772705e+00
-3.561253561253598932e-01,8.911659482280512634e+00
-3.525641025641057524e-01,8.882580717083271793e+00
-3.490028490028524999e-01,8.892907755190705643e+00
-3.454415954415983592e-01,8.882580717083286004e+00
-3.418803418803451066e-01,8.911659482280512634e+00
-3.383190883190918541e-01,8.935846492584744283e+00
-3.347578347578377134e-01,8.970904069317867879e+00
-3.311965811965844608e-01,9.011396929265416134e+00
-3.276353276353312083e-01,9.051889789212978599e+00
-3.240740740740770676e-01,9.128527282536524012e+00
-3.205128205128238150e-01,9.238591767628861362e+00
-3.169515669515705625e-01,9.340503327899540409e+00
-3.133903133903164218e-01,9.413879651294436712e+00
-3.098290598290631692e-01,9.459536030295708997e+00
-3.062678062678099167e-01,9.438610189920126459e+00
-3.027065527065557760e-01,9.353819771774922742e+00
-2.991452991453025234e-01,9.249462334057753310e+00
-2.955840455840492709e-01,9.109775555446745443e+00
-2.920227920227951302e-01,8.960577031210448240e+00
-2.884615384615418776e-01,8.806486752081156055e+00
-2.849002849002886251e-01,8.670604671720283818e+00
-2.813390313390344843e-01,8.594510706718182291e+00
-2.777777777777812318e-01,8.557007252538539888e+00
-2.742165242165279793e-01,8.596956584164644255e+00
-2.706552706552738385e-01,8.690443455452964372e+00
-2.670940170940205860e-01,8.832032583189032948e+00
-2.635327635327673335e-01,9.034768647087503268e+00
-2.599715099715131927e-01,9.206523596663686249e+00
-2.564102564102599402e-01,9.351373894328418146e+00
-2.528490028490057995e-01,9.485625389725001355e+00
-2.492877492877525469e-01,9.659010924265515996e+00
-2.457264957264992944e-01,9.725864907803099868e+00
-2.421652421652451537e-01,9.807122391858868582e+00
-2.386039886039919011e-01,1.016802519729749577e+01
-2.350427350427386486e-01,1.079770275768993315e+01
-2.314814814814845079e-01,1.153146599163882513e+01
-2.279202279202312553e-01,1.230246091560661625e+01
-2.243589743589780028e-01,1.358817715998154085e+01
-2.207977207977238621e-01,1.523615503059860998e+01
-2.172364672364706095e-01,1.716622410004497112e+01
-2.136752136752173570e-01,1.928734337447873770e+01
-2.101139601139632163e-01,2.107446449538539923e+01
-2.065527065527099637e-01,2.323716368640963026e+01
-2.029914529914567112e-01,2.556591077963484793e+01
-1.994301994302025705e-01,2.779818159580386805e+01
-1.958689458689493179e-01,3.008371818747433224e+01
-1.923076923076960654e-01,3.256492497486451043e+01
-1.887464387464419246e-01,3.522902904242049260e+01
-1.851851851851886721e-01,3.776730630356225049e+01
-1.816239316239354196e-01,3.976151171493894765e+01
-1.780626780626812788e-01,4.186252044147930462e+01
-1.745014245014280263e-01,4.431926845440453633e+01
-1.709401709401738856e-01,4.674911181541830274e+01
-1.673789173789206330e-01,4.900883081182018941e+01
-1.638176638176673805e-01,5.096254336324933831e+01
-1.602564102564132398e-01,5.227054426880341964e+01
-1.566951566951599872e-01,5.390792333715238982e+01
-1.531339031339067347e-01,5.539719093790793636e+01
-1.495726495726525940e-01,5.674758705253463376e+01
-1.460113960113993414e-01,5.824636639891546253e+01
-1.424501424501460889e-01,5.964839770407930075e+01
-1.388888888888919482e-01,6.088628345616718462e+01
-1.353276353276386956e-01,6.177169109179886419e+01
-1.317663817663854431e-01,6.248208260792569746e+01
-1.282051282051313024e-01,6.353299461743694820e+01
-1.246438746438780498e-01,6.458336309862677638e+01
-1.210826210826247973e-01,6.563318805149515356e+01
-1.175213675213706566e-01,6.662404018148689033e+01
-1.139601139601174040e-01,6.745944321154576073e+01
-1.103988603988641515e-01,6.812961363188576058e+01
-1.068376068376100108e-01,6.894789551981915565e+01
-1.032763532763567582e-01,6.970339988662578889e+01
-9.971509971510350567e-02,7.029258458707069224e+01
-9.615384615384936495e-02,7.060701572102584578e+01
-9.259259259259611241e-02,7.069398025245681083e+01
-8.903133903134197169e-02,7.042873843159233616e+01
-8.547008547008871915e-02,6.981862789077186449e+01
-8.190883190883546661e-02,6.912590104509195044e+01
-7.834757834758132589e-02,6.827555098619338025e+01
-7.478632478632807334e-02,6.700097707240806244e+01
-7.122507122507482080e-02,6.605578132141758374e+01
-6.766381766382068008e-02,6.558834696497606842e+01
-6.410256410256742754e-02,6.558427050256523216e+01
-6.054131054131417500e-02,6.602996372614900622e+01
-5.698005698006003428e-02,6.691346901265562508e+01
-5.341880341880678174e-02,6.848752703155639665e+01
-4.985754985755352919e-02,6.964116589382049938e+01
-4.629629629629938847e-02,7.113004526006108108e+01
-4.273504273504613593e-02,7.217708139499441700e+01
-3.917378917379288339e-02,7.252828804341291402e+01
-3.561253561253874267e-02,7.192967895010869483e+01
-3.205128205128549013e-02,7.012726785987379685e+01
-2.849002849003223758e-02,6.686706851750028591e+01
-2.492877492877809686e-02,6.189509466778024205e+01
