x,velocity_cm_s
-2.128982592478194658e+00,3.126458249057778005e+01
-2.125143824844915041e+00,3.078013874950289619e+01
-2.121305057211635425e+00,3.037251307293077218e+01
-2.117466289578355809e+00,3.001920544052448747e+01
-2.113627521945075749e+00,2.974602524290885697e+01
-2.109788754311796133e+00,2.942497934878356602e+01
-2.105949986678516517e+00,2.913715657425186123e+01
-2.102111219045236901e+00,2.885961318452484647e+01
-2.098272451411957285e+00,2.861734509373199842e+01
-2.094433683778677668e+00,2.839387940284271394e+01
-2.090594916145398052e+00,2.822086774276642984e+01
-2.086756148512118436e+00,2.810237749597982315e+01
-2.082917380878838820e+00,2.799361199093294772e+01
-2.079078613245559204e+00,2.790383376681128880e+01
-2.075239845612279588e+00,2.786303052532930735e+01
-2.071401077978999528e+00,2.787360571976867618e+01
-2.067562310345719911e+00,2.782904939354685325e+01
-2.063723542712440295e+00,2.779120424841156023e+01
-2.059884775079160679e+00,2.780172397854441613e+01
-2.056046007445881063e+00,2.784385836338240949e+01
-2.052207239812601447e+00,2.791834692701215204e+01
-2.048368472179321831e+00,2.800843944887066073e+01
-2.044529704546042215e+00,2.809720082737314328e+01
-2.040690936912762599e+00,2.821600537189655711e+01
-2.036852169279482982e+00,2.834754821881287512e+01
-2.033013401646203366e+00,2.848803930717787125e+01
-2.029174634012923306e+00,2.861980401132018415e+01
-2.025335866379643690e+00,2.875598737188033738e+01
-2.021497098746364074e+00,2.890954954847723002e+01
-2.017658331113084458e+00,2.906226127237442824e+01
-2.013819563479804842e+00,2.920940807751944135e+01
-2.009980795846525226e+00,2.934988067778229492e+01
-2.006142028213245609e+00,2.949987465066098480e+01
-2.002303260579965993e+00,2.964060608435414679e+01
-1.998464492946686377e+00,2.977059593068842958e+01
-1.994625725313406761e+00,2.990567000511859419e+01
-1.990786957680127145e+00,3.002667463379987112e+01
-1.986948190046847085e+00,3.014546069022112817e+01
-1.983109422413567469e+00,3.026017936416567977e+01
-1.979270654780287853e+00,3.039638121282800398e+01
-1.975431887147008236e+00,3.051760769873529000e+01
-1.971593119513728620e+00,3.062237977371414388e+01
-1.967754351880449004e+00,3.070921838959129957e+01
-1.963915584247169388e+00,3.077664449819336312e+01
-1.960076816613889772e+00,3.084066879599677691e+01
-1.956238048980610156e+00,3.090378717679401177e+01
-1.952399281347330540e+00,3.096868041539923411e+01
-1.948560513714050924e+00,3.102072442299859745e+01
-1.944721746080770863e+00,3.105899479448373768e+01
-1.940882978447491247e+00,3.108256712474629069e+01
-1.937044210814211631e+00,3.110800675332772869e+01
-1.933205443180932015e+00,3.112087447243578708e+01
-1.929366675547652399e+00,3.113792050263349154e+01
-1.925527907914372783e+00,3.116238026180009513e+01
-1.921689140281093167e+00,3.118018430418663911e+01
-1.917850372647813550e+00,3.120845261239958290e+01
-1.914011605014533934e+00,3.123330062171166333e+01
-1.910172837381254318e+00,3.125454345110125587e+01
-1.906334069747974702e+00,3.125829653584109735e+01
-1.902495302114694642e+00,3.124419011388788192e+01
-1.898656534481415026e+00,3.122536922588213315e+01
-1.894817766848135410e+00,3.120127922875889226e+01
-1.890978999214855794e+00,3.117136547945312941e+01
-1.887140231581576177e+00,3.115256307954955162e+01
-1.883301463948296561e+00,3.114450226700488145e+01
-1.879462696315016945e+00,3.112950841614765807e+01
-1.875623928681737329e+00,3.110739664595624276e+01
-1.871785161048457713e+00,3.109547182005869104e+01
-1.867946393415178097e+00,3.108003425474946368e+01
-1.864107625781898481e+00,3.107478363373411412e+01
-1.860268858148618421e+00,3.106241509338458684e+01
-1.856430090515338804e+00,3.104311351472250635e+01
-1.852591322882059188e+00,3.106195289083041189e+01
-1.848752555248779572e+00,3.108469325649549830e+01
-1.844913787615499956e+00,3.109476927217635023e+01
-1.841075019982220340e+00,3.111059508763106862e+01
-1.837236252348940724e+00,3.111958030528410291e+01
-1.833397484715661108e+00,3.112283421126547012e+01
-1.829558717082381492e+00,3.112146609170510203e+01
-1.825719949449101875e+00,3.111658523273308674e+01
-1.821881181815822259e+00,3.107432143117992496e+01
-1.818042414182542199e+00,3.102281357854343469e+01
-1.814203646549262583e+00,3.094910151520464581e+01
-1.810364878915982967e+00,3.087122962887839606e+01
-1.806526111282703351e+00,3.078975256262960158e+01
-1.802687343649423735e+00,3.066412590840664620e+01
-1.798848576016144118e+00,3.049202016533652682e+01
-1.795009808382864502e+00,3.024675700199266259e+01
-1.791171040749584886e+00,2.987063505151265019e+01
-1.787332273116305270e+00,2.942218764535637376e+01
-1.783493505483025654e+00,2.895393948177952836e+01
-1.779654737849746038e+00,2.841669372091645585e+01
-1.775815970216465978e+00,2.804114490160360162e+01
-1.771977202583186362e+00,2.748738926550562667e+01
-1.768138434949906745e+00,2.717619752983517856e+01
-1.764299667316627129e+00,2.683366846099214342e+01
-1.760460899683347513e+00,2.685986610176237832e+01
-1.756622132050067897e+00,2.676912649632805596e+01
-1.752783364416788281e+00,2.708865636607571048e+01
-1.748944596783508665e+00,2.773803246658003729e+01
-1.745105829150229049e+00,2.883221381711378228e+01
-1.741267061516949433e+00,3.034226653778603122e+01
-1.737428293883669816e+00,3.222537218397859249e+01
-1.733589526250389756e+00,3.448323166109078386e+01
-1.729750758617110140e+00,3.691817018075597900e+01
-1.725911990983830524e+00,3.964597872684437618e+01
-1.722073223350550908e+00,4.269658953676398028e+01
-1.718234455717271292e+00,4.602006624656232248e+01
-1.714395688083991676e+00,4.936458241662643331e+01
-1.710556920450712060e+00,5.298789916736487271e+01
-1.706718152817432443e+00,5.683296221549109362e+01
-1.702879385184152827e+00,6.087372182505221474e+01
-1.699040617550873211e+00,6.507042857638970190e+01
-1.695201849917593595e+00,6.956754849983440181e+01
-1.691363082284313535e+00,7.409909326951360242e+01
-1.687524314651033919e+00,7.858950201187178664e+01
-1.683685547017754303e+00,8.300198340359722238e+01
-1.679846779384474686e+00,8.740934359102246276e+01
-1.676008011751195070e+00,9.169115107663341746e+01
-1.672169244117915454e+00,9.577027349819047686e+01
-1.668330476484635838e+00,9.961862742850237851e+01
-1.664491708851356222e+00,1.032322933899097848e+02
-1.660652941218076606e+00,1.065011932221119508e+02
-1.656814173584796990e+00,1.093756678826890578e+02
-1.652975405951517374e+00,1.119470301082425721e+02
-1.649136638318237313e+00,1.140650455805656236e+02
-1.645297870684957697e+00,1.157239275236800609e+02
-1.641459103051678081e+00,1.169265785696260167e+02
-1.637620335418398465e+00,1.177123598879164916e+02
-1.633781567785118849e+00,1.184431945665674419e+02
-1.629942800151839233e+00,1.187097560236073832e+02
-1.626104032518559617e+00,1.185210849409958769e+02
-1.622265264885280001e+00,1.179933790408508258e+02
-1.618426497252000384e+00,1.170498017705672993e+02
-1.614587729618720768e+00,1.161769599791736880e+02
-1.610748961985441152e+00,1.148960487967559345e+02
-1.606910194352161092e+00,1.135657374053486848e+02
-1.603071426718881476e+00,1.118835234772998461e+02
-1.599232659085601860e+00,1.105049766273396017e+02
-1.595393891452322244e+00,1.089574670116775650e+02
-1.591555123819042628e+00,1.074209947930090721e+02
-1.587716356185763011e+00,1.055881767847100434e+02
-1.583877588552483395e+00,1.034986884540302299e+02
-1.580038820919203779e+00,1.011925750302628444e+02
-1.576200053285924163e+00,9.866175721276096056e+01
-1.572361285652644547e+00,9.612191720140174311e+01
-1.568522518019364931e+00,9.350034129036336594e+01
-1.564683750386084871e+00,9.077839347266181846e+01
-1.560844982752805254e+00,8.800991110180660826e+01
-1.557006215119525638e+00,8.552533202782373678e+01
-1.553167447486246022e+00,8.309377683085503463e+01
-1.549328679852966406e+00,8.072160541804591105e+01
-1.545489912219686790e+00,7.867963150993462307e+01
-1.541651144586407174e+00,7.666725705339226238e+01
-1.537812376953127558e+00,7.443653811026078415e+01
-1.533973609319847942e+00,7.219701883049796720e+01
-1.530134841686568326e+00,6.998754271675608152e+01
-1.526296074053288709e+00,6.785453339357579239e+01
-1.522457306420008649e+00,6.567349198096633245e+01
-1.518618538786729033e+00,6.351548674365663771e+01
-1.514779771153449417e+00,6.151322527899947090e+01
-1.510941003520169801e+00,5.962292776106406222e+01
-1.507102235886890185e+00,5.774241044917485510e+01
-1.503263468253610569e+00,5.596309700854634173e+01
-1.499424700620330952e+00,5.432521754949331694e+01
-1.495585932987051336e+00,5.271159448048305762e+01
-1.491747165353771720e+00,5.121052697746382876e+01
-1.487908397720492104e+00,4.983153641305159454e+01
-1.484069630087212488e+00,4.855637503040772174e+01
-1.480230862453932428e+00,4.739345491601804383e+01
-1.476392094820652812e+00,4.599686367834306111e+01
-1.472553327187373196e+00,4.470999932702764568e+01
-1.468714559554093579e+00,4.354746746278351566e+01
-1.464875791920813963e+00,4.254136343097206918e+01
-1.461037024287534347e+00,4.158783956172283069e+01
-1.457198256654254731e+00,4.057668827801985856e+01
-1.453359489020975115e+00,3.963887929561235524e+01
-1.449520721387695499e+00,3.879523021754000922e+01
-1.445681953754415883e+00,3.800001996714451025e+01
-1.441843186121136267e+00,3.717774313517689677e+01
-1.438004418487856206e+00,3.635470829102047219e+01
-1.434165650854576590e+00,3.542756694356317837e+01
-1.430326883221296974e+00,3.456931226477910002e+01
-1.426488115588017358e+00,3.375753667484218568e+01
-1.422649347954737742e+00,3.300083714125999279e+01
-1.418810580321458126e+00,3.230762575051835483e+01
-1.414971812688178510e+00,3.170361945273118920e+01
-1.411133045054898894e+00,3.115594640224607303e+01
-1.407294277421619277e+00,3.069355896705607734e+01
-1.403455509788339661e+00,3.032375994751708959e+01
-1.399616742155060045e+00,3.000101314799243823e+01
-1.395777974521779985e+00,2.974123682444768235e+01
-1.391939206888500369e+00,2.957709945341143509e+01
-1.388100439255220753e+00,2.919489491731857811e+01
-1.384261671621941137e+00,2.885611893321537025e+01
-1.380422903988661520e+00,2.856178834672095945e+01
-1.376584136355381904e+00,2.829524537778318916e+01
-1.372745368722102288e+00,2.808814165731143930e+01
-1.368906601088822672e+00,2.792723970415437407e+01
-1.365067833455543056e+00,2.783030658449418127e+01
-1.361229065822263440e+00,2.780140968080758057e+01
-1.357390298188983824e+00,2.773967790767285635e+01
-1.353551530555703764e+00,2.766030848507108431e+01
-1.349712762922424147e+00,2.762031872008445532e+01
-1.345873995289144531e+00,2.760443744032322400e+01
-1.342035227655864915e+00,2.762839802073129647e+01
-1.338196460022585299e+00,2.764555497954202679e+01
-1.334357692389305683e+00,2.766729698769010781e+01
-1.330518924756026067e+00,2.770464295406692656e+01
-1.326680157122746451e+00,2.775851728378079031e+01
-1.322841389489466835e+00,2.781595981721279998e+01
-1.319002621856187218e+00,2.787734031640637511e+01
-1.315163854222907602e+00,2.795635846506698385e+01
-1.311325086589627542e+00,2.804903932122881827e+01
-1.307486318956347926e+00,2.813752337819879301e+01
-1.303647551323068310e+00,2.819367174447914692e+01
-1.299808783689788694e+00,2.826847460584573923e+01
-1.295970016056509078e+00,2.837775777775331676e+01
-1.292131248423229462e+00,2.850236758635708156e+01
-1.288292480789949845e+00,2.865415490514595831e+01
-1.284453713156670229e+00,2.881378117925351035e+01
-1.280614945523390613e+00,2.897542265649727256e+01
-1.276776177890110997e+00,2.913307070367299900e+01
-1.272937410256831381e+00,2.928053180655486187e+01
-1.269098642623551321e+00,2.942891731454506044e+01
-1.265259874990271705e+00,2.957563889334026896e+01
-1.261421107356992088e+00,2.971810820863710489e+01
-1.257582339723712472e+00,2.985373692613225671e+01
-1.253743572090432856e+00,3.001491620082184397e+01
-1.249904804457153240e+00,3.018951783768444841e+01
-1.246066036823873624e+00,3.036180846177622072e+01
-1.242227269190594008e+00,3.056094381021408424e+01
-1.238388501557314392e+00,3.077156027009752393e+01
-1.234549733924034776e+00,3.097847910954757822e+01
-1.230710966290755159e+00,3.118022128039099528e+01
-1.226872198657475099e+00,3.137530773445433852e+01
-1.223033431024195483e+00,3.157595910726990951e+01
-1.219194663390915867e+00,3.176339148703623039e+01
-1.215355895757636251e+00,3.193631070660168803e+01
-1.211517128124356635e+00,3.209342259881456982e+01
-1.207678360491077019e+00,3.223343299652324845e+01
-1.203839592857797403e+00,3.234134804887045789e+01
-1.200000825224517786e+00,3.241947876862708711e+01
-1.196162057591238170e+00,3.248365097124781187e+01
-1.192323289957958554e+00,3.253220072753765635e+01
-1.188484522324678938e+00,3.256346410830160210e+01
-1.184645754691398878e+00,3.257577718434463065e+01
-1.180806987058119262e+00,3.259866545482704225e+01
-1.176968219424839646e+00,3.261334500794743008e+01
-1.173129451791560030e+00,3.260121681292605444e+01
-1.169290684158280413e+00,3.257866132828263517e+01
-1.165451916525000797e+00,3.256224389355858762e+01
-1.161613148891721181e+00,3.255140986568888195e+01
-1.157774381258441565e+00,3.254218430270768181e+01
-1.153935613625161949e+00,3.251347228004274825e+01
-1.150096845991882333e+00,3.246564355973741556e+01
-1.146258078358602717e+00,3.243802233510031385e+01
-1.142419310725322656e+00,3.240810858579453679e+01
-1.138580543092043040e+00,3.236349679526620093e+01
-1.134741775458763424e+00,3.231918081437252965e+01
-1.130903007825483808e+00,3.225914994663716584e+01
-1.127064240192204192e+00,3.218488324023340397e+01
-1.123225472558924576e+00,3.209785974333459535e+01
-1.119386704925644960e+00,3.201325818781961630e+01
-1.115547937292365344e+00,3.192895244193933024e+01
-1.111709169659085727e+00,3.182930157126062909e+01
-1.107870402025806111e+00,3.171615438600022685e+01
-1.104031634392526495e+00,3.160505938008031990e+01
-1.100192866759246435e+00,3.148056050008956674e+01
-1.096354099125966819e+00,3.134469143726624907e+01
-1.092515331492687203e+00,3.119948588284871960e+01
-1.088676563859407587e+00,3.106067721178089869e+01
-1.084837796226127971e+00,3.090920419072885750e+01
-1.080999028592848354e+00,3.074349533100843246e+01
-1.077160260959568738e+00,3.056576920487961502e+01
-1.073321493326289122e+00,3.037824438460242504e+01
-1.069482725693009506e+00,3.018313944243692504e+01
-1.065643958059729890e+00,2.996518320599331275e+01
-1.061805190426450274e+00,2.971270968280440172e+01
-1.057966422793170214e+00,2.946236229136468410e+01
-1.054127655159890598e+00,2.921580496086912149e+01
-1.050288887526610981e+00,2.897470162051276077e+01
-1.046450119893331365e+00,2.874450626043478962e+01
-1.042611352260051749e+00,2.852076324801296892e+01
-1.038772584626772133e+00,2.827143270219244187e+01
-1.034933816993492517e+00,2.802611407454206471e+01
-1.031095049360212901e+00,2.779636242891606912e+01
-1.027256281726933285e+00,2.746988103275373305e+01
-1.023417514093653669e+00,2.712687127325435199e+01
-1.019578746460374052e+00,2.654301700682891862e+01
-1.015739978827093992e+00,2.608160944105378576e+01
-1.011901211193814376e+00,2.541614869166440371e+01
-1.008062443560534760e+00,2.501756369705181271e+01
-1.004223675927255144e+00,2.487984582401180944e+01
-1.000384908293975528e+00,2.438948589024356295e+01
-9.965461406606959116e-01,2.428255070731120213e+01
-9.927073730274162955e-01,2.457691827000991225e+01
-9.888686053941366794e-01,2.505304236510978910e+01
-9.850298377608570632e-01,2.596940514900389019e+01
-9.811910701275774471e-01,2.731779790433020594e+01
-9.773523024942978310e-01,2.906836234608947223e+01
-9.735135348610177708e-01,3.119087042723907643e+01
-9.696747672277381547e-01,3.361741534852053803e+01
-9.658359995944585386e-01,3.638643387433859289e+01
-9.619972319611789224e-01,3.944872916482752601e+01
-9.581584643278993063e-01,4.260403809731728586e+01
-9.543196966946196902e-01,4.605497178345311227e+01
-9.504809290613400741e-01,4.976307497072819785e+01
-9.466421614280604580e-01,5.367240266198599841e+01
-9.428033937947808418e-01,5.775801440740359283e+01
-9.389646261615012257e-01,6.199496975715803160e+01
-9.351258585282216096e-01,6.634102339779839497e+01
-9.312870908949415494e-01,7.075032483595113320e+01
-9.274483232616619333e-01,7.517341839832026551e+01
-9.236095556283823171e-01,7.960592240469225089e+01
-9.197707879951027010e-01,8.395441647481860059e+01
-9.159320203618230849e-01,8.823293307824388876e+01
-9.120932527285434688e-01,9.233167137619986420e+01
-9.082544850952638527e-01,9.622467407324441524e+01
-9.044157174619842365e-01,9.990384338062855818e+01
-9.005769498287046204e-01,1.035323367999736917e+02
-8.967381821954250043e-01,1.067603039739787221e+02
-8.928994145621453882e-01,1.095528948300593584e+02
-8.890606469288653280e-01,1.119614323398304521e+02
-8.852218792955857118e-01,1.140781721331040046e+02
-8.813831116623060957e-01,1.157664871348678730e+02
-8.775443440290264796e-01,1.169284088917405313e+02
-8.737055763957468635e-01,1.174925178650518660e+02
-8.698668087624672474e-01,1.177488923777979579e+02
-8.660280411291876312e-01,1.174284935672484806e+02
-8.621892734959080151e-01,1.168607424378102877e+02
-8.583505058626283990e-01,1.159516639661698747e+02
-8.545117382293487829e-01,1.150061639332609928e+02
-8.506729705960691668e-01,1.136296322864369159e+02
-8.468342029627891066e-01,1.120214447194636875e+02
-8.429954353295094904e-01,1.107274809369162085e+02
-8.391566676962298743e-01,1.091344721018218706e+02
-8.353179000629502582e-01,1.072579297318984999e+02
-8.314791324296706421e-01,1.054038504061077219e+02
-8.276403647963910259e-01,1.033928070929213590e+02
-8.238015971631114098e-01,1.012305126159089781e+02
-8.199628295298317937e-01,9.900182736401585260e+01
-8.161240618965521776e-01,9.673322629954475360e+01
-8.122852942632725615e-01,9.443339883051403660e+01
-8.084465266299929453e-01,9.199968052559185594e+01
-8.046077589967128851e-01,8.944101962622687552e+01
-8.007689913634332690e-01,8.699410081635764413e+01
-7.969302237301536529e-01,8.469822980119062095e+01
-7.930914560968740368e-01,8.233692939245551656e+01
-7.892526884635944207e-01,7.993876370799995357e+01
-7.854139208303148045e-01,7.754618143039871825e+01
-7.815751531970351884e-01,7.519442088238167798e+01
-7.777363855637555723e-01,7.287059585673854656e+01
-7.738976179304759562e-01,7.056579508822495939e+01
-7.700588502971963401e-01,6.828841217522466422e+01
-7.662200826639167239e-01,6.604268089313382006e+01
-7.623813150306366637e-01,6.393575828211078260e+01
-7.585425473973570476e-01,6.193922812912533971e+01
-7.547037797640774315e-01,6.004613890776273877e+01
-7.508650121307978154e-01,5.826469933538504620e+01
-7.470262444975181992e-01,5.661663293203815783e+01
-7.431874768642385831e-01,5.481245299399537885e+01
-7.393487092309589670e-01,5.313805953316307296e+01
-7.355099415976793509e-01,5.164266787750905507e+01
-7.316711739643997348e-01,5.025343490449643014e+01
-7.278324063311201186e-01,4.879435388149789787e+01
-7.239936386978405025e-01,4.736392941685777203e+01
-7.201548710645604423e-01,4.598512373346719073e+01
-7.163161034312808262e-01,4.469550465492893920e+01
-7.124773357980012101e-01,4.330275894250461022e+01
-7.086385681647215939e-01,4.200772285003149875e+01
-7.047998005314419778e-01,4.083313674317463438e+01
-7.009610328981623617e-01,3.960935379645208343e+01
-6.971222652648827456e-01,3.845530797110245658e+01
-6.932834976316031295e-01,3.739727086030470105e+01
-6.894447299983235133e-01,3.620258818639258891e+01
-6.856059623650438972e-01,3.505101976673331876e+01
-6.817671947317642811e-01,3.399614412140604713e+01
-6.779284270984842209e-01,3.305423078031751061e+01
-6.740896594652046048e-01,3.222405952872472312e+01
-6.702508918319249887e-01,3.150043520991881962e+01
-6.664121241986453725e-01,3.089149258885312577e+01
-6.625733565653657564e-01,3.030005820053935395e+01
-6.587345889320861403e-01,2.969218788939932097e+01
-6.548958212988065242e-01,2.908474280460917782e+01
-6.510570536655269080e-01,2.855333928403079824e+01
-6.472182860322472919e-01,2.810472548495499723e+01
-6.433795183989676758e-01,2.776276954727910606e+01
-6.395407507656880597e-01,2.728880856013275036e+01
-6.357019831324079995e-01,2.686435871058888836e+01
-6.318632154991283834e-01,2.649626059644927523e+01
-6.280244478658487672e-01,2.618719499252800631e+01
-6.241856802325691511e-01,2.590070336135231344e+01
-6.203469125992895350e-01,2.566196649807326935e+01
-6.165081449660099189e-01,2.548588581303732781e+01
-6.126693773327303028e-01,2.537726821280776335e+01
-6.088306096994506866e-01,2.534073572292629706e+01
-6.049918420661710705e-01,2.532446619301957469e+01
-6.011530744328914544e-01,2.528201751044475998e+01
-5.973143067996118383e-01,2.528068636708874806e+01
-5.934755391663317781e-01,2.531908615528905671e+01
-5.896367715330521619e-01,2.539564538636149393e+01
-5.857980038997725458e-01,2.552609743524995167e+01
-5.819592362664929297e-01,2.569498624854306001e+01
-5.781204686332133136e-01,2.586539108621383320e+01
-5.742817009999336975e-01,2.602723593258141932e+01
-5.704429333666540813e-01,2.618737987354965924e+01
-5.666041657333744652e-01,2.632112280462379772e+01
-5.627653981000948491e-01,2.642069972289382918e+01
-5.589266304668152330e-01,2.651277047168416345e+01
-5.550878628335356169e-01,2.659641064588643644e+01
-5.512490952002555566e-01,2.667430102031489980e+01
-5.474103275669759405e-01,2.676263717246756357e+01
-5.435715599336963244e-01,2.686012493519271516e+01
-5.397327923004167083e-01,2.696547014133875564e+01
-5.358940246671370922e-01,2.707737862375401505e+01
-5.320552570338574760e-01,2.718085653158118475e+01
-5.282164894005778599e-01,2.727442481664702711e+01
-5.243777217672982438e-01,2.737011923346203446e+01
-5.205389541340186277e-01,2.747997553653677016e+01
-5.167001865007390116e-01,2.758502493304814607e+01
-5.128614188674593954e-01,2.767008869111728586e+01
-5.090226512341793352e-01,2.775099262619890794e+01
-5.051838836008997191e-01,2.782607280909800807e+01
-5.013451159676201030e-01,2.787996562691402858e+01
-4.975063483343404869e-01,2.794580175872977179e+01
-4.936675807010608708e-01,2.799451790793911243e+01
-4.898288130677812546e-01,2.804554506991929941e+01
-4.859900454345016385e-01,2.810082449539783056e+01
-4.821512778012220224e-01,2.815850737415800609e+01
-4.783125101679424063e-01,2.823423464063296251e+01
-4.744737425346627901e-01,2.833013242657180797e+01
-4.706349749013831740e-01,2.843102200009568037e+01
-4.667962072681031138e-01,2.853542431303121418e+01
-4.629574396348234977e-01,2.864186031720510073e+01
-4.591186720015438816e-01,2.874885096444398869e+01
-4.552799043682642655e-01,2.887240695122424938e+01
-4.514411367349846493e-01,2.899753442668870207e+01
-4.476023691017050332e-01,2.912293922368564836e+01
-4.437636014684254171e-01,2.924732717506343249e+01
-4.399248338351458010e-01,2.936940411367034187e+01
-4.360860662018661849e-01,2.948787587235476337e+01
-4.322472985685865687e-01,2.960144828396499861e+01
-4.284085309353069526e-01,2.970882718134940603e+01
-4.245697633020268924e-01,2.980871839735625883e+01
-4.207309956687472763e-01,2.989982776483391547e+01
-4.168922280354676602e-01,2.998086111663070596e+01
-4.130534604021880440e-01,3.005052428559493194e+01
-4.092146927689084279e-01,3.010752310457498027e+01
-4.053759251356288118e-01,3.018175283477441440e+01
-4.015371575023491957e-01,3.025479932643516179e+01
-3.976983898690695796e-01,3.032592305547059652e+01
-3.938596222357899634e-01,3.041205912346541140e+01
-3.900208546025103473e-01,3.048183322104264903e+01
-3.861820869692307312e-01,3.054876015088623831e+01
-3.823433193359506710e-01,3.059535016834638554e+01
-3.785045517026710549e-01,3.062160327342313337e+01
-3.746657840693914387e-01,3.064500921076621864e+01
-3.708270164361118226e-01,3.065205317769174087e+01
-3.669882488028322065e-01,3.064292005522139561e+01
-3.631494811695525904e-01,3.060030497972708474e+01
-3.593107135362729743e-01,3.055160731861990087e+01
-3.554719459029933581e-01,3.049701195292153955e+01
-3.516331782697137420e-01,3.042318896096976744e+01
-3.477944106364341259e-01,3.033050810480796144e+01
-3.439556430031545098e-01,3.023682889112909322e+01
-3.401168753698744496e-01,3.012900627929272446e+01
-3.362781077365948335e-01,3.002508465701352236e+01
-3.324393401033152173e-01,2.991589392561678551e+01
-3.286005724700356012e-01,2.980596367013340853e+01
-3.247618048367559851e-01,2.969603341465000312e+01
-3.209230372034763690e-01,2.957314299954776970e+01
-3.170842695701967529e-01,2.942793744513022602e+01
-3.132455019369171367e-01,2.913118491725201409e+01
-3.094067343036375206e-01,2.876743150712154318e+01
-3.055679666703579045e-01,2.843558856133087431e+01
-3.017291990370782884e-01,2.816007886284218387e+01
-2.978904314037982282e-01,2.763218808167547991e+01
-2.940516637705186120e-01,2.718725341493089331e+01
-2.902128961372394400e-01,2.687171697525127456e+01
-2.863741285039598239e-01,2.647673716056121407e+01
-2.825353608706802078e-01,2.602814184958759824e+01
-2.786965932374005916e-01,2.569550391540376211e+01
-2.748578256041200873e-01,2.564593731349474126e+01
-2.710190579708404712e-01,2.594228310312530539e+01
-2.671802903375608551e-01,2.656279927614734504e+01
-2.633415227042812390e-01,2.754322333404918766e+01
-2.595027550710016229e-01,2.868817301313279700e+01
-2.556639874377220067e-01,3.020477052197202283e+01
-2.518252198044423906e-01,3.208591642933490107e+01
-2.479864521711627745e-01,3.428916205264661698e+01
-2.441476845378831584e-01,3.681260311738394364e+01
-2.403089169046035423e-01,3.962296103964682459e+01
-2.364701492713239261e-01,4.268677235451342256e+01
-2.326313816380443100e-01,4.597038871604031840e+01
-2.287926140047646939e-01,4.943997689726236899e+01
-2.249538463714850778e-01,5.307521847389834591e+01
-2.211150787382054617e-01,5.684209533796148150e+01
-2.172763111049258455e-01,6.070658938146490868e+01
-2.134375434716462294e-01,6.463468249642195929e+01
-2.095987758383666133e-01,6.861975594225684461e+01
-2.057600082050869972e-01,7.264798061854891387e+01
-2.019212405718073811e-01,7.664009803130932141e+01
-1.980824729385277649e-01,8.053849925418658984e+01
-1.942437053052481488e-01,8.430704004744470126e+01
-1.904049376719676445e-01,8.789606136866385100e+01
-1.865661700386880284e-01,9.127339392007391439e+01
-1.827274024054084123e-01,9.442056808761032016e+01
-1.788886347721287962e-01,9.734290844469707338e+01
-1.750498671388491800e-01,1.000936977017787370e+02
-1.712110995055695639e-01,1.025647249968733945e+02
-1.673723318722899478e-01,1.046568386380608615e+02
-1.635335642390103317e-01,1.064102687356559613e+02
-1.596947966057307156e-01,1.076740229592629703e+02
-1.558560289724510994e-01,1.085989642225624436e+02
-1.520172613391714833e-01,1.091353780188280211e+02
-1.481784937058918672e-01,1.092613374588899831e+02
-1.443397260726122511e-01,1.089239295943471149e+02
-1.405009584393326350e-01,1.084775898318378466e+02
-1.366621908060530188e-01,1.078513978114506102e+02
-1.328234231727734027e-01,1.068432416002986827e+02
-1.289846555394937866e-01,1.057212911203105250e+02
-1.251458879062141705e-01,1.045817029908552769e+02
-1.213071202729345544e-01,1.034105926472057604e+02
-1.174683526396549382e-01,1.022146712704484912e+02
-1.136295850063753221e-01,1.008252903926185411e+02
-1.097908173730957060e-01,9.954741125895614573e+01
-1.059520497398152017e-01,9.805943333227098435e+01
-1.021132821065355856e-01,9.660665675211129155e+01
-9.827451447325596945e-02,9.501873214511279286e+01
-9.443574683997635333e-02,9.330433043119165859e+01
-9.059697920669673721e-02,9.145916237064525944e+01
-8.675821157341712109e-02,8.952040753693083275e+01
-8.291944394013750497e-02,8.751822002468233563e+01
-7.908067630685788885e-02,8.550710275908733138e+01
-7.524190867357827273e-02,8.340818549630249379e+01
-7.140314104029865661e-02,8.123402165769907413e+01
-6.756437340701904049e-02,7.903531354289408739e+01
-6.372560577373942436e-02,7.682102355321896425e+01
-5.988683814045980824e-02,7.460128940508165840e+01
-5.604807050718019212e-02,7.238624881488679819e+01
-5.220930287390057600e-02,7.018603949903899775e+01
-4.837053524062095988e-02,6.801079917394284280e+01
-4.453176760734134376e-02,6.587066555600297590e+01
-4.069299997406172764e-02,6.377577636162398278e+01
-3.685423234078211152e-02,6.173626930721044914e+01
-3.301546470750249540e-02,5.976228210916700334e+01
-2.917669707422287928e-02,5.786395248389825952e+01
-2.533792944094326316e-02,5.605141814780881759e+01
-2.149916180766275886e-02,5.433481681730329171e+01
-1.766039417438314274e-02,5.272428620878626759e+01
-1.382162654110352662e-02,5.122996403866237358e+01
-9.982858907823910499e-03,4.986198802333619540e+01
-6.144091274544294379e-03,4.863049587921237560e+01
-2.305323641264678258e-03,4.754562532269548569e+01
1.533443992014937862e-03,4.661751407019015403e+01
5.372211625294553983e-03,4.585629983810098054e+01
